Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
10/14/2024 14:46,CUB - online payment,Food,Corn,with bharath,25.86,Expense,,25.86,INR,
10/07/2024 11:00,CUB - online payment,Food,Breakfast,,37.97,Expense,,37.97,INR,
10/31/2024 22:53,CUB - online payment,Food,Breakfast,with bharath,578.4,Expense,,578.4,INR,
10/19/2024 22:51,CUB - online payment,Food,Parotta,,399.8,Expense,,399.8,INR,
10/04/2024 13:16,CUB - online payment,Transportation,Metro,,1421.05,Expense,,1421.05,INR,
10/22/2024 11:59,CUB - online payment,Food,Parotta,with company,648.3,Expense,,648.3,INR,
10/19/2024 21:22,CUB - online payment,Social Life,Beer,with stu,627.25,Expense,,627.25,INR,
10/12/2024 22:26,CUB - online payment,Food,Pizza,with stu,184.46,Expense,,184.46,INR,
10/09/2024 08:37,CUB - online payment,Other,From friend,,65.88,Income,,65.88,INR,
10/15/2024 09:35,CUB - online payment,Food,Snacks,,25.46,Expense,,25.46,INR,
10/17/2024 15:27,CUB - online payment,Apparel,Full hand and hoodie,with stu,1648.9,Expense,,1648.9,INR,
10/09/2024 18:36,CUB - online payment,Food,Breakfast,with gobi,285.12,Expense,,285.12,INR,
10/04/2024 18:52,CUB - online payment,Food,Lunch,with stu,289.3,Expense,,289.3,INR,
10/18/2024 14:42,CUB - online payment,Food,Kfc dinner,with bharath,95.46,Expense,,95.46,INR,
10/10/2024 14:57,CUB - online payment,Transportation,Rapido,with stu,1309.34,Expense,,1309.34,INR,
10/29/2024 17:17,CUB - online payment,Food,Milk with bharath,,52.55,Expense,,52.55,INR,
10/23/2024 17:55,CUB - online payment,Food,Kfc dinner,,601.1,Expense,,601.1,INR,
10/27/2024 10:23,CUB - online payment,Transportation,Taxi,,150.65,Expense,,150.65,INR,
10/09/2024 15:39,CUB - online payment,Transportation,Rapido,,188.91,Expense,,188.91,INR,
10/30/2024 19:11,CUB - online payment,Other,To siva,with bharath,81.35,Expense,,81.35,INR,
10/15/2024 10:31,CUB - online payment,Food,Pizza,with gobi,247.07,Expense,,247.07,INR,
10/01/2024 13:26,CUB - online payment,Food,Corn,,648.47,Expense,,648.47,INR,
10/19/2024 09:55,CUB - online payment,Food,Water,with gobi,226.95,Expense,,226.95,INR,
10/06/2024 09:37,CUB - online payment,Food,Corn,with stu,369.68,Expense,,369.68,INR,
10/21/2024 09:05,CUB - online payment,Other,To vicky,,467.52,Expense,,467.52,INR,
10/07/2024 10:52,CUB - online payment,Food,Pizza,with bharath,37.9,Expense,,37.9,INR,
10/06/2024 12:45,CUB - online payment,Social Life,Beer,,306.62,Expense,,306.62,INR,
10/29/2024 09:35,CUB - online payment,Education,Arrear fee,,362.83,Expense,,362.83,INR,
10/16/2024 12:37,CUB - online payment,Food,Dinner,with stu,553.64,Expense,,553.64,INR,
10/29/2024 19:16,CUB - online payment,Transportation,Train,with stu,57.03,Expense,,57.03,INR,
10/07/2024 14:56,CUB - online payment,Other,To barath,with company,42.58,Expense,,42.58,INR,
10/02/2024 10:13,CUB - online payment,Food,Snacks,with gobi,23.86,Expense,,23.86,INR,
10/16/2024 15:48,CUB - online payment,Household,Mirror,,237.35,Expense,,237.35,INR,
10/29/2024 10:21,CUB - online payment,Food,Snacks,,77.88,Expense,,77.88,INR,
10/11/2024 11:10,CUB - online payment,Transportation,Auto,,1370.69,Expense,,1370.69,INR,
10/30/2024 10:20,CUB - online payment,Transportation,Train,,55.73,Expense,,55.73,INR,
10/29/2024 12:43,CUB - online payment,Household,Mirror,with gobi,437.8,Expense,,437.8,INR,
10/12/2024 08:00,CUB - online payment,Social Life,Games,with company,155.73,Expense,,155.73,INR,
10/10/2024 08:00,CUB - online payment,Social Life,Games,,1031.95,Expense,,1031.95,INR,
10/29/2024 15:03,CUB - online payment,Food,Corn,with bharath,574.01,Expense,,574.01,INR,
10/15/2024 10:02,CUB - online payment,Transportation,Rapido,,1435.95,Expense,,1435.95,INR,
10/19/2024 12:29,CUB - online payment,Food,Pizza,with company,662.86,Expense,,662.86,INR,
10/01/2024 19:47,CUB - online payment,Food,Corn,with stu,225.02,Expense,,225.02,INR,
10/10/2024 15:59,CUB - online payment,Food,Dinner,with company,330.42,Expense,,330.42,INR,
10/28/2024 14:24,CUB - online payment,Transportation,Bus ticket,,660.98,Expense,,660.98,INR,
10/16/2024 21:42,CUB - online payment,Food,Kfc dinner,with stu,52.86,Expense,,52.86,INR,
10/26/2024 11:42,CUB - online payment,Food,Kfc dinner,,279.27,Expense,,279.27,INR,
10/04/2024 15:26,CUB - online payment,Transportation,Metro,,297.73,Expense,,297.73,INR,
10/27/2024 17:29,CUB - online payment,Food,Water,,485.41,Expense,,485.41,INR,
10/30/2024 11:41,CUB - online payment,Food,Kfc dinner,,297.78,Expense,,297.78,INR,
10/13/2024 18:18,CUB - online payment,Social Life,Beer,,833.52,Expense,,833.52,INR,
10/02/2024 15:31,CUB - online payment,Food,Parotta,,250.32,Expense,,250.32,INR,
10/01/2024 20:40,CUB - online payment,Other,From dad,with stu,8000,Income,,8000,INR,
10/31/2024 21:19,CUB - online payment,Other,To vicky,,28.57,Expense,,28.57,INR,
10/06/2024 22:17,CUB - online payment,Food,Milk with bharath,,82.93,Expense,,82.93,INR,
10/23/2024 18:06,CUB - online payment,Food,Pizza,with bharath,297.19,Expense,,297.19,INR,
10/10/2024 22:17,CUB - online payment,Food,Water,with gobi,18.6,Expense,,18.6,INR,
10/22/2024 21:41,CUB - online payment,Food,Pizza,with gobi,522.76,Expense,,522.76,INR,
10/04/2024 22:29,CUB - online payment,Transportation,Train,with company,1025.44,Expense,,1025.44,INR,
10/26/2024 20:13,CUB - online payment,Food,Milk with bharath,with company,649.35,Expense,,649.35,INR,
10/17/2024 22:39,CUB - online payment,Transportation,Bus ticket,,1062.86,Expense,,1062.86,INR,
10/09/2024 15:49,CUB - online payment,Other,From stu,with gobi,283.21,Income,,283.21,INR,
10/18/2024 12:20,CUB - online payment,Household,Mirror,with company,93.71,Expense,,93.71,INR,
10/04/2024 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
11/17/2024 08:34,CUB - online payment,Food,Snacks,,118.56,Expense,,118.56,INR,
11/23/2024 11:58,CUB - online payment,Food,Corn,with company,513.81,Expense,,513.81,INR,
11/04/2024 11:14,CUB - online payment,Food,Corn,with gobi,399.51,Expense,,399.51,INR,
11/19/2024 08:00,CUB - online payment,Transportation,Train,,1375.47,Expense,,1375.47,INR,
11/20/2024 09:38,CUB - online payment,Food,Lunch,with bharath,42.34,Expense,,42.34,INR,
11/09/2024 20:17,CUB - online payment,Transportation,Auto,,1034.78,Expense,,1034.78,INR,
11/30/2024 14:11,CUB - online payment,Transportation,Bus ticket,,698.48,Expense,,698.48,INR,
11/26/2024 19:32,CUB - online payment,Transportation,Metro,,622.09,Expense,,622.09,INR,
11/04/2024 09:28,CUB - online payment,Household,Rent,,4636.97,Expense,,4636.97,INR,
11/02/2024 19:58,CUB - online payment,Food,Milk with bharath,,213.98,Expense,,213.98,INR,
11/11/2024 12:31,CUB - online payment,Other,From stu,with stu,58.74,Income,,58.74,INR,
11/05/2024 08:11,CUB - online payment,Household,Rent,with bharath,4591.8,Expense,,4591.8,INR,
11/11/2024 21:55,CUB - online payment,Food,Milk with bharath,with company,637.75,Expense,,637.75,INR,
11/07/2024 21:46,CUB - online payment,Food,Corn,with stu,27.3,Expense,,27.3,INR,
11/20/2024 10:45,CUB - online payment,Food,Dinner,with gobi,170.7,Expense,,170.7,INR,
11/14/2024 14:33,CUB - online payment,Household,Stuffs,with bharath,99.86,Expense,,99.86,INR,
11/06/2024 19:03,CUB - online payment,Apparel,Full hand and hoodie,with company,308.35,Expense,,308.35,INR,
11/10/2024 12:34,CUB - online payment,Food,Dinner,with bharath,16.57,Expense,,16.57,INR,
11/03/2024 10:00,CUB - online payment,Food,Parotta,with gobi,526.97,Expense,,526.97,INR,
11/26/2024 17:24,CUB - online payment,Transportation,Auto,with company,1468.86,Expense,,1468.86,INR,
11/15/2024 10:17,CUB - online payment,Food,Corn,with gobi,269.43,Expense,,269.43,INR,
11/12/2024 18:42,CUB - online payment,Food,Milk with bharath,,89.1,Expense,,89.1,INR,
11/16/2024 20:13,CUB - online payment,Food,Snacks,with gobi,83.22,Expense,,83.22,INR,
11/06/2024 10:16,CUB - online payment,Other,To kumara,,571.94,Expense,,571.94,INR,
11/20/2024 12:55,CUB - online payment,Other,To kumara,,46.39,Expense,,46.39,INR,
11/28/2024 19:11,CUB - online payment,Food,Lunch,,124.6,Expense,,124.6,INR,
11/29/2024 14:02,CUB - online payment,Food,Milk with bharath,,552.69,Expense,,552.69,INR,
11/21/2024 11:47,CUB - online payment,Food,Pizza,with stu,118.01,Expense,,118.01,INR,
11/12/2024 09:46,CUB - online payment,Food,Corn,with gobi,416.24,Expense,,416.24,INR,
11/25/2024 17:48,CUB - online payment,Transportation,Bus ticket,with stu,723.11,Expense,,723.11,INR,
11/24/2024 21:37,CUB - online payment,Food,Milk with bharath,,13.27,Expense,,13.27,INR,
11/11/2024 17:54,CUB - online payment,Food,Breakfast,,451.88,Expense,,451.88,INR,
11/07/2024 17:37,CUB - online payment,Other,To siva,,51.13,Expense,,51.13,INR,
11/03/2024 20:10,CUB - online payment,Food,Parotta,,293.78,Expense,,293.78,INR,
11/01/2024 10:14,CUB - online payment,Food,Corn,with bharath,226.5,Expense,,226.5,INR,
11/18/2024 12:56,CUB - online payment,Food,Lunch,with bharath,116.7,Expense,,116.7,INR,
11/21/2024 15:21,CUB - online payment,Food,Snacks,with bharath,96.37,Expense,,96.37,INR,
11/20/2024 13:26,CUB - online payment,Food,Breakfast,,82.68,Expense,,82.68,INR,
11/15/2024 08:34,CUB - online payment,Food,Pizza,,260.73,Expense,,260.73,INR,
11/08/2024 21:45,CUB - online payment,Other,From dad,,1000,Income,,1000,INR,
11/19/2024 08:43,CUB - online payment,Other,From stu,with gobi,309.15,Income,,309.15,INR,
11/21/2024 15:51,CUB - online payment,Food,Lunch,with company,74.41,Expense,,74.41,INR,
11/06/2024 21:22,CUB - online payment,Food,Snacks,,69.98,Expense,,69.98,INR,
11/02/2024 10:04,CUB - online payment,Food,Kfc dinner,,269.15,Expense,,269.15,INR,
11/09/2024 21:41,CUB - online payment,Food,Breakfast,with stu,306.85,Expense,,306.85,INR,
11/29/2024 19:04,CUB - online payment,Transportation,Taxi,with company,1003.88,Expense,,1003.88,INR,
11/21/2024 21:35,CUB - online payment,Social Life,Games,with stu,446.49,Expense,,446.49,INR,
11/09/2024 12:49,CUB - online payment,Food,Water,,12.01,Expense,,12.01,INR,
11/03/2024 22:21,CUB - online payment,Social Life,Games,with bharath,1687.6,Expense,,1687.6,INR,
11/04/2024 18:16,CUB - online payment,Transportation,Bus ticket,with gobi,1558.58,Expense,,1558.58,INR,
11/09/2024 09:11,CUB - online payment,Food,Kfc dinner,,67.55,Expense,,67.55,INR,
11/01/2024 13:48,CUB - online payment,Other,To kumara,,70.21,Expense,,70.21,INR,
11/11/2024 10:36,CUB - online payment,Food,Lunch,with gobi,162.61,Expense,,162.61,INR,
11/26/2024 19:50,CUB - online payment,Food,Water,,611.38,Expense,,611.38,INR,
11/13/2024 10:27,CUB - online payment,Other,To siva,with bharath,31.94,Expense,,31.94,INR,
11/03/2024 08:07,CUB - online payment,Food,Snacks,with bharath,268.76,Expense,,268.76,INR,
11/17/2024 14:26,CUB - online payment,Food,Kfc dinner,,243.33,Expense,,243.33,INR,
11/21/2024 19:07,CUB - online payment,Other,From stu,with company,10.61,Income,,10.61,INR,
11/14/2024 17:31,CUB - online payment,Transportation,Train,with stu,812.76,Expense,,812.76,INR,
11/06/2024 13:26,CUB - online payment,Other,To siva,,62.63,Expense,,62.63,INR,
11/14/2024 08:48,CUB - online payment,Food,Water,with gobi,580.46,Expense,,580.46,INR,
11/19/2024 21:00,CUB - online payment,Transportation,Metro,with gobi,704.84,Expense,,704.84,INR,
11/24/2024 18:19,CUB - online payment,Food,Breakfast,with company,249.0,Expense,,249.0,INR,
11/21/2024 13:57,CUB - online payment,Other,From friend,,23.38,Income,,23.38,INR,
11/06/2024 21:21,CUB - online payment,Food,Parotta,,66.99,Expense,,66.99,INR,
11/01/2024 18:46,CUB - online payment,Beauty,Showergel,with stu,40.75,Expense,,40.75,INR,
11/18/2024 13:18,CUB - online payment,Food,Pizza,with company,56.68,Expense,,56.68,INR,
11/14/2024 12:20,CUB - online payment,Food,Parotta,,85.05,Expense,,85.05,INR,
11/02/2024 10:08,CUB - online payment,Food,Lunch,,19.67,Expense,,19.67,INR,
11/10/2024 10:21,CUB - online payment,Food,Breakfast,,210.67,Expense,,210.67,INR,
11/08/2024 14:35,CUB - online payment,Other,From stu,,45.82,Income,,45.82,INR,
11/12/2024 18:50,CUB - online payment,Food,Water,,379.93,Expense,,379.93,INR,
11/28/2024 19:38,CUB - online payment,Transportation,Taxi,,929.4,Expense,,929.4,INR,
11/26/2024 14:16,CUB - online payment,Food,Snacks,with gobi,254.84,Expense,,254.84,INR,
11/26/2024 22:47,CUB - online payment,Food,Breakfast,with bharath,207.34,Expense,,207.34,INR,
11/12/2024 15:32,CUB - online payment,Food,Milk with bharath,with company,92.37,Expense,,92.37,INR,
11/27/2024 15:11,CUB - online payment,Food,Snacks,,285.47,Expense,,285.47,INR,
11/25/2024 15:25,CUB - online payment,Food,Kfc dinner,with gobi,359.75,Expense,,359.75,INR,
11/17/2024 20:27,CUB - online payment,Food,Corn,,391.29,Expense,,391.29,INR,
11/13/2024 15:22,CUB - online payment,Food,Parotta,,144.93,Expense,,144.93,INR,
11/03/2024 13:44,CUB - online payment,Food,Water,,319.74,Expense,,319.74,INR,
11/15/2024 19:39,CUB - online payment,Food,Parotta,,297.96,Expense,,297.96,INR,
11/18/2024 12:56,CUB - online payment,Food,Kfc dinner,with bharath,190.26,Expense,,190.26,INR,
11/11/2024 15:40,CUB - online payment,Food,Milk with bharath,,660.41,Expense,,660.41,INR,
11/04/2024 20:58,CUB - online payment,Other,To gobi,with bharath,84.93,Expense,,84.93,INR,
11/15/2024 17:13,CUB - online payment,Other,To kumara,,41.49,Expense,,41.49,INR,
11/13/2024 22:17,CUB - online payment,Food,Parotta,with gobi,199.05,Expense,,199.05,INR,
11/21/2024 08:21,CUB - online payment,Food,Corn,,159.9,Expense,,159.9,INR,
11/05/2024 08:20,CUB - online payment,Food,Water,,10.88,Expense,,10.88,INR,
11/06/2024 14:05,CUB - online payment,Other,From stu,,357.85,Income,,357.85,INR,
11/01/2024 10:37,CUB - online payment,Social Life,Movie,,824.54,Expense,,824.54,INR,
11/15/2024 20:57,CUB - online payment,Social Life,Movie,with company,176.76,Expense,,176.76,INR,
11/08/2024 13:55,CUB - online payment,Other,To vicky,with gobi,328.21,Expense,,328.21,INR,
11/06/2024 21:21,CUB - online payment,Food,Milk with bharath,with company,80.46,Expense,,80.46,INR,
11/27/2024 09:31,CUB - online payment,Food,Water,with bharath,271.57,Expense,,271.57,INR,
11/07/2024 15:35,CUB - online payment,Household,Mirror,with gobi,147.81,Expense,,147.81,INR,
11/12/2024 10:10,CUB - online payment,Food,Breakfast,,238.46,Expense,,238.46,INR,
11/30/2024 09:00,CUB - online payment,Food,Breakfast,,54.44,Expense,,54.44,INR,
11/08/2024 12:25,CUB - online payment,Other,From dad,with stu,10000,Income,,10000,INR,
11/12/2024 17:37,CUB - online payment,Beauty,Showergel,,48.92,Expense,,48.92,INR,
11/08/2024 19:45,CUB - online payment,Food,Corn,with gobi,51.53,Expense,,51.53,INR,
11/26/2024 11:14,CUB - online payment,Food,Pizza,with bharath,87.59,Expense,,87.59,INR,
11/08/2024 21:41,CUB - online payment,Food,Pizza,with gobi,152.48,Expense,,152.48,INR,
11/30/2024 11:33,CUB - online payment,Social Life,Beer,with stu,1537.42,Expense,,1537.42,INR,
11/01/2024 15:30,CUB - online payment,Other,From stu,with gobi,187.33,Income,,187.33,INR,
11/20/2024 18:01,CUB - online payment,Transportation,Rapido,,555.74,Expense,,555.74,INR,
11/23/2024 21:36,CUB - online payment,Food,Parotta,with bharath,46.6,Expense,,46.6,INR,
11/01/2024 22:03,CUB - online payment,Food,Parotta,with bharath,51.56,Expense,,51.56,INR,
11/19/2024 10:09,CUB - online payment,Food,Water,with company,12.87,Expense,,12.87,INR,
11/12/2024 08:22,CUB - online payment,Food,Breakfast,,139.28,Expense,,139.28,INR,
11/12/2024 22:59,CUB - online payment,Food,Corn,,546.5,Expense,,546.5,INR,
11/28/2024 19:53,CUB - online payment,Food,Pizza,with gobi,387.14,Expense,,387.14,INR,
11/26/2024 08:31,CUB - online payment,Transportation,Metro,with bharath,986.5,Expense,,986.5,INR,
11/16/2024 11:07,CUB - online payment,Transportation,Bus ticket,,327.78,Expense,,327.78,INR,
11/07/2024 17:50,CUB - online payment,Household,Rent,with gobi,4897.55,Expense,,4897.55,INR,
11/15/2024 09:35,CUB - online payment,Social Life,Beer,,488.87,Expense,,488.87,INR,
11/09/2024 18:19,CUB - online payment,Social Life,Badminton,,1208.71,Expense,,1208.71,INR,
11/26/2024 12:22,CUB - online payment,Other,To gobi,with stu,181.33,Expense,,181.33,INR,
11/26/2024 11:41,CUB - online payment,Other,From dad,,500,Income,,500,INR,
11/10/2024 21:15,CUB - online payment,Food,Lunch,,107.71,Expense,,107.71,INR,
11/01/2024 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
12/06/2024 10:31,CUB - online payment,Other,To kumara,,95.85,Expense,,95.85,INR,
12/17/2024 14:26,CUB - online payment,Food,Pizza,,484.72,Expense,,484.72,INR,
12/30/2024 18:43,CUB - online payment,Food,Lunch,,624.72,Expense,,624.72,INR,
12/04/2024 12:48,CUB - online payment,Other,From dad,,1500,Income,,1500,INR,
12/17/2024 18:11,CUB - online payment,Food,Kfc dinner,with gobi,43.5,Expense,,43.5,INR,
12/21/2024 13:59,CUB - online payment,Food,Snacks,,525.73,Expense,,525.73,INR,
12/11/2024 13:46,CUB - online payment,Food,Kfc dinner,,93.13,Expense,,93.13,INR,
12/23/2024 08:18,CUB - online payment,Other,From dad,with gobi,1000,Income,,1000,INR,
12/15/2024 08:07,CUB - online payment,Food,Dinner,with gobi,23.38,Expense,,23.38,INR,
12/24/2024 08:51,CUB - online payment,Food,Dinner,with bharath,119.17,Expense,,119.17,INR,
12/08/2024 15:10,CUB - online payment,Food,Kfc dinner,with bharath,30.22,Expense,,30.22,INR,
12/16/2024 20:07,CUB - online payment,Other,To barath,,63.4,Expense,,63.4,INR,
12/01/2024 13:28,CUB - online payment,Transportation,Train,,120.1,Expense,,120.1,INR,
12/26/2024 08:43,CUB - online payment,Food,Lunch,with company,341.2,Expense,,341.2,INR,
12/07/2024 14:21,CUB - online payment,Food,Kfc dinner,with bharath,86.63,Expense,,86.63,INR,
12/02/2024 19:27,CUB - online payment,Food,Dinner,with company,484.84,Expense,,484.84,INR,
12/07/2024 19:36,CUB - online payment,Food,Breakfast,,630.08,Expense,,630.08,INR,
12/13/2024 11:01,CUB - online payment,Social Life,Beer,,299.37,Expense,,299.37,INR,
12/04/2024 21:04,CUB - online payment,Food,Kfc dinner,with company,266.47,Expense,,266.47,INR,
12/18/2024 15:09,CUB - online payment,Apparel,Full hand and hoodie,,1042.58,Expense,,1042.58,INR,
12/31/2024 13:51,CUB - online payment,Food,Dinner,,18.29,Expense,,18.29,INR,
12/07/2024 10:47,CUB - online payment,Food,Corn,,85.61,Expense,,85.61,INR,
12/13/2024 10:32,CUB - online payment,Social Life,Games,with gobi,461.52,Expense,,461.52,INR,
12/14/2024 09:53,CUB - online payment,Food,Milk with bharath,with stu,231.49,Expense,,231.49,INR,
12/06/2024 22:48,CUB - online payment,Food,Breakfast,,380.31,Expense,,380.31,INR,
12/08/2024 22:19,CUB - online payment,Other,To siva,with stu,121.68,Expense,,121.68,INR,
12/02/2024 15:37,CUB - online payment,Food,Parotta,with gobi,18.8,Expense,,18.8,INR,
12/22/2024 14:08,CUB - online payment,Social Life,Badminton,with stu,1140.64,Expense,,1140.64,INR,
12/14/2024 21:55,CUB - online payment,Transportation,Rapido,with stu,1547.69,Expense,,1547.69,INR,
12/05/2024 15:05,CUB - online payment,Household,Rent,with gobi,4846.28,Expense,,4846.28,INR,
12/30/2024 09:47,CUB - online payment,Social Life,Games,,771.08,Expense,,771.08,INR,
12/25/2024 14:44,CUB - online payment,Social Life,Games,,1552.37,Expense,,1552.37,INR,
12/01/2024 15:48,CUB - online payment,Food,Parotta,,131.37,Expense,,131.37,INR,
12/18/2024 20:26,CUB - online payment,Other,To vicky,,135.29,Expense,,135.29,INR,
12/09/2024 14:18,CUB - online payment,Food,Dinner,,166.5,Expense,,166.5,INR,
12/06/2024 18:21,CUB - online payment,Food,Milk with bharath,,611.1,Expense,,611.1,INR,
12/25/2024 08:35,CUB - online payment,Food,Pizza,,172.44,Expense,,172.44,INR,
12/20/2024 11:46,CUB - online payment,Other,From friend,,249.83,Income,,249.83,INR,
12/01/2024 18:45,CUB - online payment,Food,Kfc dinner,,209.17,Expense,,209.17,INR,
12/02/2024 12:53,CUB - online payment,Other,To gobi,,202.25,Expense,,202.25,INR,
12/20/2024 08:53,CUB - online payment,Food,Dinner,,122.66,Expense,,122.66,INR,
12/07/2024 14:58,CUB - online payment,Social Life,Games,with bharath,613.86,Expense,,613.86,INR,
12/30/2024 22:05,CUB - online payment,Transportation,Bus ticket,,46.15,Expense,,46.15,INR,
12/14/2024 17:33,CUB - online payment,Food,Dinner,with bharath,175.37,Expense,,175.37,INR,
12/22/2024 21:33,CUB - online payment,Food,Lunch,with stu,21.28,Expense,,21.28,INR,
12/23/2024 13:20,CUB - online payment,Transportation,Metro,with stu,1555.04,Expense,,1555.04,INR,
12/29/2024 10:38,CUB - online payment,Food,Corn,,207.0,Expense,,207.0,INR,
12/15/2024 20:35,CUB - online payment,Transportation,Auto,,727.86,Expense,,727.86,INR,
12/19/2024 17:35,CUB - online payment,Other,From friend,with company,535.0,Income,,535.0,INR,
12/31/2024 08:39,CUB - online payment,Food,Parotta,,343.49,Expense,,343.49,INR,
12/24/2024 08:36,CUB - online payment,Food,Parotta,,91.8,Expense,,91.8,INR,
12/17/2024 21:53,CUB - online payment,Food,Parotta,with company,126.65,Expense,,126.65,INR,
12/04/2024 20:57,CUB - online payment,Food,Breakfast,,652.96,Expense,,652.96,INR,
12/31/2024 17:52,CUB - online payment,Food,Pizza,,689.62,Expense,,689.62,INR,
12/23/2024 15:12,CUB - online payment,Food,Parotta,with stu,222.55,Expense,,222.55,INR,
12/10/2024 18:49,CUB - online payment,Transportation,Bus ticket,with stu,743.68,Expense,,743.68,INR,
12/30/2024 11:19,CUB - online payment,Food,Parotta,with gobi,473.77,Expense,,473.77,INR,
12/26/2024 21:31,CUB - online payment,Food,Kfc dinner,with stu,54.14,Expense,,54.14,INR,
12/01/2024 21:37,CUB - online payment,Food,Milk with bharath,,78.76,Expense,,78.76,INR,
12/31/2024 13:19,CUB - online payment,Food,Lunch,with stu,173.34,Expense,,173.34,INR,
12/16/2024 14:20,CUB - online payment,Social Life,Movie,,1506.04,Expense,,1506.04,INR,
12/12/2024 20:25,CUB - online payment,Food,Pizza,with company,557.96,Expense,,557.96,INR,
12/14/2024 19:18,CUB - online payment,Food,Parotta,,162.83,Expense,,162.83,INR,
12/16/2024 15:06,CUB - online payment,Food,Pizza,,525.42,Expense,,525.42,INR,
12/22/2024 12:00,CUB - online payment,Food,Kfc dinner,,140.0,Expense,,140.0,INR,
12/14/2024 13:39,CUB - online payment,Transportation,Auto,,126.53,Expense,,126.53,INR,
12/25/2024 20:21,CUB - online payment,Transportation,Metro,with stu,1435.13,Expense,,1435.13,INR,
12/15/2024 13:44,CUB - online payment,Social Life,Games,,174.63,Expense,,174.63,INR,
12/13/2024 22:08,CUB - online payment,Food,Lunch,,444.9,Expense,,444.9,INR,
12/25/2024 12:45,CUB - online payment,Food,Water,,361.32,Expense,,361.32,INR,
12/18/2024 22:07,CUB - online payment,Transportation,Taxi,,103.68,Expense,,103.68,INR,
12/17/2024 19:07,CUB - online payment,Other,To vicky,with gobi,27.11,Expense,,27.11,INR,
12/11/2024 17:43,CUB - online payment,Transportation,Train,with bharath,284.79,Expense,,284.79,INR,
12/19/2024 13:30,CUB - online payment,Food,Parotta,with company,45.4,Expense,,45.4,INR,
12/11/2024 10:19,CUB - online payment,Food,Milk with bharath,,96.77,Expense,,96.77,INR,
12/11/2024 22:09,CUB - online payment,Food,Snacks,with bharath,590.32,Expense,,590.32,INR,
12/25/2024 10:21,CUB - online payment,Food,Water,with company,39.58,Expense,,39.58,INR,
12/19/2024 21:29,CUB - online payment,Other,To barath,with gobi,172.12,Expense,,172.12,INR,
12/03/2024 11:37,CUB - online payment,Food,Kfc dinner,,123.99,Expense,,123.99,INR,
12/18/2024 10:34,CUB - online payment,Food,Snacks,,681.69,Expense,,681.69,INR,
12/22/2024 21:20,CUB - online payment,Food,Water,,81.96,Expense,,81.96,INR,
12/11/2024 19:09,CUB - online payment,Food,Kfc dinner,,254.75,Expense,,254.75,INR,
12/08/2024 13:14,CUB - online payment,Transportation,Bus ticket,with gobi,741.44,Expense,,741.44,INR,
12/10/2024 08:54,CUB - online payment,Food,Dinner,with gobi,284.26,Expense,,284.26,INR,
12/10/2024 11:30,CUB - online payment,Food,Lunch,,145.65,Expense,,145.65,INR,
12/20/2024 08:17,CUB - online payment,Food,Lunch,,60.48,Expense,,60.48,INR,
12/13/2024 08:46,CUB - online payment,Food,Breakfast,,25.99,Expense,,25.99,INR,
12/21/2024 15:55,CUB - online payment,Food,Parotta,,210.47,Expense,,210.47,INR,
12/11/2024 14:10,CUB - online payment,Transportation,Auto,with company,56.27,Expense,,56.27,INR,
12/18/2024 18:55,CUB - online payment,Other,To gobi,with stu,141.0,Expense,,141.0,INR,
12/06/2024 17:41,CUB - online payment,Food,Snacks,with company,15.89,Expense,,15.89,INR,
12/31/2024 08:34,CUB - online payment,Transportation,Metro,,976.16,Expense,,976.16,INR,
12/31/2024 17:56,CUB - online payment,Other,To vicky,with gobi,698.0,Expense,,698.0,INR,
12/24/2024 20:25,CUB - online payment,Food,Parotta,with bharath,84.22,Expense,,84.22,INR,
12/11/2024 19:35,CUB - online payment,Food,Lunch,with stu,296.42,Expense,,296.42,INR,
12/08/2024 15:15,CUB - online payment,Food,Milk with bharath,with company,38.85,Expense,,38.85,INR,
12/25/2024 13:44,CUB - online payment,Transportation,Auto,with bharath,260.23,Expense,,260.23,INR,
12/26/2024 17:08,CUB - online payment,Other,To siva,with stu,119.12,Expense,,119.12,INR,
12/22/2024 14:45,CUB - online payment,Food,Water,,360.12,Expense,,360.12,INR,
12/27/2024 21:47,CUB - online payment,Transportation,Train,with company,810.63,Expense,,810.63,INR,
12/05/2024 08:57,CUB - online payment,Other,To barath,,104.22,Expense,,104.22,INR,
12/12/2024 11:56,CUB - online payment,Food,Milk with bharath,,296.9,Expense,,296.9,INR,
12/12/2024 10:47,CUB - online payment,Food,Lunch,with bharath,208.8,Expense,,208.8,INR,
12/24/2024 22:20,CUB - online payment,Food,Dinner,with stu,683.61,Expense,,683.61,INR,
12/26/2024 18:33,CUB - online payment,Other,To kumara,,644.51,Expense,,644.51,INR,
12/20/2024 12:42,CUB - online payment,Transportation,Bus ticket,,171.95,Expense,,171.95,INR,
12/03/2024 19:10,CUB - online payment,Food,Dinner,with company,17.27,Expense,,17.27,INR,
12/05/2024 22:57,CUB - online payment,Food,Dinner,with gobi,561.17,Expense,,561.17,INR,
12/22/2024 20:59,CUB - online payment,Food,Parotta,,159.21,Expense,,159.21,INR,
